Id,Price
349,304356.1551382059
6251,167497.38785956035
5128,334758.0554041673
11718,175681.3733338395
16721,91419.90863007384
12517,216423.4351274605
15961,178403.00872318816
9428,157945.7928805224
14541,146665.17218448388
10168,120900.88194647346
11270,172135.65496022638
13210,207869.94956619164
11518,168533.69271741898
12612,176048.65581682013
16352,132147.6049867214
9935,142561.85964889184
15521,286741.3806232457
11482,193577.66191848298
11443,184735.79690790465
9459,248681.93562209938
9218,167369.31805542772
854,139107.0618234205
5619,144006.686430493
9208,182210.93950725085
4391,133017.75426016195
15207,163346.96910764108
7183,183022.42607945114
16442,218969.65766792424
7936,81600.69332521311
10606,390686.0052968202
4979,160163.079851936
4854,294543.6924996327
16476,130571.78625584011
10516,155604.57783682822
16261,247283.29381830333
90,430078.17414945405
5433,176650.84005835414
14338,140855.78127210165
13487,238479.31770968338
8211,493485.98731727386
170,158928.09700926795
14051,105450.8382109338
10686,199951.71009462586
7595,289632.8968514481
6777,381372.38166079926
14661,170449.40035392347
13991,321724.8188381124
16795,169836.64753342082
2740,126326.70085139552
7368,331150.9977957548
2413,240126.6422463266
1852,472550.5125364963
15200,367561.04677467846
8467,317213.693338854
16379,267546.0802096012
3375,174732.58308986237
5945,471476.3888388699
2641,167170.05865819985
2837,319640.48843713105
3498,240290.84603337038
10876,156488.22781346142
1285,232835.65925231788
9285,248556.72407148802
4015,294895.8275425258
2526,175318.8924109449
7814,197694.12951057896
7117,318327.3121057408
12359,127046.26578931061
3303,295497.35785411415
13874,164483.64488247837
5484,192318.8682061551
15067,157549.15204524153
12639,214018.0679469809
3388,231035.91651019405
4256,196779.1894921842
15738,213887.5182305163
14049,172808.89571197913
15780,185453.12261366897
9564,171683.4787165015
11910,197925.96201518326
11315,189768.01763697268
1733,177425.6726711301
3910,377582.00848678005
7552,484235.3699157916
254,198064.3824219399
5222,213002.1772882828
8314,209102.77688211465
16743,242272.46651291306
10335,104803.20526577918
8226,294328.40582448017
12254,207242.6472737591
13152,224791.99170162092
15020,196124.87784775233
16349,222333.07791800806
11924,152367.16029260095
12543,192808.75702379004
14114,237069.8437331702
12318,243717.02386448457
15383,182079.45054486053
6679,252441.66444907562
635,168280.31619205643
15993,280541.3550319245
11375,199634.08452040475
11216,194023.4210723201
15401,215322.30805643802
11301,138416.90783800447
13804,278133.67642785836
10839,208831.18808097026
1588,319720.0263434519
3596,183620.19454364697
5816,164987.82383779538
8099,142422.25047450393
6551,182568.93945173867
14075,519265.0767286656
13431,187946.3252668015
9481,286978.83033389796
5295,155448.63976320982
15859,355650.6197305393
10634,301115.67383980536
444,234127.1687031733
11686,258327.83359770122
1213,211164.20958626273
13970,194820.77325093525
6849,434310.8485086274
9911,276078.6539185585
5649,146469.84225930856
7184,243640.85004925905
5877,257851.73901491563
1655,241074.99165204307
15301,200519.20339993198
12389,253879.85918511637
5241,280600.4207502137
7048,165786.3303526421
10574,145465.89736491677
8593,152579.4801953293
4752,180943.69964411677
14663,196973.74020705203
10994,209293.76651785694
87,95522.55639281325
5132,127015.46517418473
6372,389245.19039319473
7411,281846.51013262325
3319,243365.47555741513
9355,131744.8360125212
5139,228768.16595388055
56,284638.4502346
3249,177716.71422906464
5047,87473.38679342774
13238,328063.43659540603
2190,301926.8273173316
15599,175147.0847556624
6542,161363.63333512214
1968,223947.6258970879
5630,168376.8580766204
9157,185760.45033396257
789,212072.48367007577
1413,268774.9138581469
12514,248854.76935748936
13459,139621.94714150403
1345,224539.392608316
4034,191825.00619966822
15169,153282.11322137687
6770,254532.82933731444
3334,175593.95775461133
12998,150004.87955443954
15870,231372.0587699024
1871,161897.89901560367
5770,180269.56409826
13196,109079.50680857901
7633,191630.62807661787
10699,213692.56767422758
15470,184630.85136704138
1903,524546.675863911
13860,239133.11440155172
7649,204844.61881056812
11043,228397.7453616104
2922,235161.82178888726
7538,348043.3211238803
9477,120837.75044847123
117,492144.0982430902
1457,259823.59442961187
7082,175191.66082093492
3053,263116.5016056401
12522,110851.8193578832
5744,388930.8972419982
13566,383401.36655765027
1464,136133.35468282478
3852,125670.49883862832
9557,245822.52629616676
14719,450762.9827531864
13978,136391.90963227118
3286,161826.76376852405
13019,341179.69659144856
1421,148503.08471256314
13502,191013.57888343092
14811,119470.32726127625
9297,285523.1689536059
7749,493479.57138361386
16555,139374.22031945406
14576,181291.2572374439
12766,174821.7595988459
4679,104456.27452503667
10033,189310.85394523008
11231,266816.85381874227
15112,165858.040193889
10617,181535.036266614
2175,156351.8210252536
16502,427542.5635604588
10106,192130.4132708034
12561,151010.8725154583
15907,282633.36605958664
8069,122051.93791327391
8316,125011.2916377512
12343,242715.6968034855
12092,172736.23697214335
1527,153924.38331658253
10010,201679.29793805393
655,110984.21569586352
10549,136865.4062941753
3248,114800.85548797603
13499,289013.8631300095
14959,207597.8120720558
6070,157854.3145129361
11360,291492.4447774224
12102,208333.45551204082
11870,294479.50475359865
3713,132810.21156096805
3230,141238.66889435105
7742,219100.29680165573
15092,329451.2619878196
8728,286297.29941052763
3386,148000.74213055262
9409,149800.22718467386
16545,265566.674069186
3127,168324.1454090381
11344,168093.82296854514
2112,226828.02122352255
7310,231518.98776529642
6313,223040.61613962194
3681,380669.9599730146
5114,389193.20260385744
270,163101.72839072955
14350,179472.28343234962
12223,327792.31331465254
1066,187445.27288289912
16116,338861.43896076677
11410,487845.8820255071
4088,165332.66242749905
5956,154226.23573673514
14669,148421.63180251798
13871,122492.82450146112
4126,242760.7109726156
12114,202696.33846431522
16607,177009.37565918668
4266,218733.45438467115
13518,194011.9888703856
11856,304433.06853096327
3885,255961.6446135545
8891,168140.3373726339
4964,166476.80593991486
7696,169640.1772188709
6894,177337.60535641646
9766,174033.48202532122
4800,161095.40347638025
2840,196371.59283955552
4743,162617.76465583517
13562,519686.87677231553
8301,203776.55274695766
5405,178017.4001548948
1535,160420.98680748008
9073,127753.75758867066
1698,357330.81889472646
12262,240283.4557204087
6794,175681.3733338395
12701,176075.42465364063
8432,165315.57558782754
13540,141055.42707860595
8629,154843.00584205802
1440,179488.73327876494
8596,195947.70724142267
9575,256811.40413470438
14976,111037.04172581216
3149,212309.09251965987
5157,166582.94205899048
10748,181420.2380161214
9719,380106.8598185345
6376,183808.55958632438
9733,176088.61638680327
4749,203570.81349657054
4994,397126.76598409185
538,219778.34740458083
5512,139649.1382543987
9778,164100.68856725164
9761,141110.6332479895
3174,421574.1913839927
13429,213562.42048907263
10467,77009.99888657236
14129,205170.71041347322
13608,205096.01971720718
11106,148916.82025933286
12048,172593.19474965235
1054,364839.42078759114
3582,253922.43334043233
1566,156520.70904171158
11529,132223.6651685327
11859,170383.3317962986
10582,146397.1475818902
14907,511739.7849549234
14039,163103.1436693524
10489,186538.64693841554
3331,315436.31391773775
10153,239848.10524538616
5271,157197.2038068769
11871,383585.49483034015
776,130663.16034592633
3994,142090.12947079985
9433,73799.86107399633
14275,140925.65484401892
8030,279980.91843548114
8169,277813.46397296997
8053,178729.60285797337
4822,202981.72044515473
13197,230248.67448420095
13634,329116.8507893873
8951,191356.62146679917
12176,243350.26274722427
15471,146408.36138242338
14962,132449.95952419916
12512,121215.39937924445
8697,495319.8527279295
7095,240557.32127860645
13639,209268.52462274185
16660,152833.82718788466
5848,141327.94452651675
5386,185661.51560330766
10880,325008.6846300759
3954,180323.08599673433
13426,255997.19689348602
5966,212763.32313523573
16315,290702.5818990496
7455,191418.65548057453
11071,224924.66006473798
14740,211793.75288440168
16087,172848.25529770835
8931,210875.14341716788
15289,145091.47306647594
16089,265707.6313270897
12128,183324.69818497702
4724,224658.45386642838
8585,205049.86224202215
7188,227715.74975607306
5423,158029.31189919738
10488,190249.16568217974
5980,222200.9266329228
8376,244412.4405994006
12397,146095.5038706962
16496,172824.35214218008
4891,246374.03597825364
9710,148164.38169082307
6339,176423.17677236532
244,177979.47856380188
5002,252360.53697242436
5358,176689.89508605463
7636,151527.50070378615
9361,317341.8465677258
3601,122307.912711574
15755,145073.25665834453
172,182732.7808893204
3037,322004.67217416683
577,275764.8505753845
3607,198725.9044937561
2515,118847.93626470372
10413,162671.49290507386
10511,248859.60979477526
4637,547926.0913047817
12736,288376.68784761336
9534,231593.25029141107
11641,188104.4479380903
10419,249555.2939662433
15313,209892.35029612147
14915,189701.32882557044
12409,376247.4538054205
9405,132524.6892033148
14066,204025.91154501415
14108,194352.84533407632
11931,222885.87154029126
11464,343996.9789742231
926,146337.7598010054
11190,218969.65766792424
10260,183988.81686561974
12712,204816.24114087093
1234,197448.87877857898
11608,105598.68408985219
3776,254252.4188345593
4881,205072.8811612286
10266,197751.42330891363
3262,253546.03848183737
3576,364364.80404662085
16604,437742.86405349436
8041,226974.442556434
10691,240412.32277658305
8357,193693.75025380892
11661,140139.32172297456
4453,239691.53565507042
15936,213458.23598254455
8463,277873.53053087473
15770,238613.3264327749
466,169294.21268826126
14965,90880.59560174058
11227,183257.55913580413
9894,290001.7252005081
11746,202287.70678085956
4118,141610.2391166508
756,302146.0014044145
15589,192969.6872324753
109,371035.15533392143
5778,209923.66238626026
1731,90981.74066972345
3450,162079.62161367747
2961,207689.14731151127
222,178354.76053908508
11454,389255.2333871355
7339,182935.08582406817
12096,97406.61567624209
14074,201626.86592030822
4058,205869.28643696106
6603,217962.01856343457
3289,127504.73206093667
16681,279647.41130854643
8200,332345.9644847164
3343,264634.2087292206
7802,184323.68486846797
2082,469555.6749818201
217,265062.63889490196
1720,171745.90140010227
7224,233583.70037920057
6176,141418.98681210604
12571,248462.0003727035
16666,355749.9603447372
8908,216566.24869913733
6914,170288.1805827644
5428,187650.58223599565
381,175681.3733338395
3991,191930.0055609427
16365,266957.0843591784
1046,210161.6246698944
391,154025.6351105307
9212,327476.48933643306
3022,195542.90196003488
9961,113899.49701303804
6764,300016.17229639867
7720,173611.1086710755
4809,204301.03294526314
8877,291485.6507800602
7817,176196.69138342375
10614,118201.79199411263
5553,280851.505161615
16488,130022.8317159391
11002,166007.5318135842
13592,385885.9423084319
15050,217777.36972055316
13553,284252.56305339496
9041,268054.5777057413
5461,453886.941442736
16274,438211.0191621641
2138,140308.297031261
6245,162202.12922874928
8245,189359.6895664971
6491,215289.94558440344
13218,211615.7328142716
13101,111580.52281396619
10462,141045.9575843898
4079,180797.96085312305
1506,463079.5221217683
14107,124748.46942015261
12215,276588.87197943707
11576,322400.4202225858
10567,224269.7616084797
12713,229485.18391879782
1468,456949.80056741886
2549,251024.5273205892
4172,239335.42942414506
12380,230620.15314501026
3513,110165.43239624065
8165,224284.60684610603
1127,200908.32458820025
14601,468573.6280478332
15526,294174.4974186787
986,327069.45670382545
14968,212388.42425707492
9348,194928.48220643788
6317,282675.6274165416
7497,95719.16359791947
5079,350420.88454189844
528,178344.17609965414
10964,143336.2550665647
5812,317847.9240518018
11022,197870.01549493757
16251,144643.57741877183
5863,113965.3956394238
8664,202232.72080731962
5396,215864.4825651643
6917,244187.10195846466
12776,129266.55797707314
473,249179.54977835066
13333,212126.81476212258
13023,169258.46708385658
7357,204665.61584451253
10955,425341.5566719605
11914,374073.87234106177
12535,160999.7569722821
11205,200899.31685746476
13209,176004.40578630756
16119,346156.97715572716
2174,266715.80957546184
4834,183343.1807270381
10151,176002.08454927223
5584,212019.6502092729
6672,208918.87062197525
12858,275414.9126639421
5106,148711.71188941333
8884,178839.23993667553
13766,175258.87616659224
12556,119830.79203131204
12910,228261.48419843032
6258,128353.21393191312
7100,224607.18156985778
1793,183771.14729628142
3335,174598.3592697854
12835,184568.1448220458
10591,160978.11398652103
15707,260386.84682077935
16389,156055.58303012492
7440,332301.8298881039
6293,173273.414619741
3937,195448.35867119246
16527,182327.38228945553
5102,262341.7552777779
10734,347259.59031838033
7986,160421.1658468232
6495,101312.63296632849
9571,237693.91964044076
5131,198850.25125669665
10761,391155.7403677037
143,376914.1844809152
13829,169488.28022145174
13662,249443.41148956708
1771,154508.500337239
5448,198795.03657410384
8594,156960.6968714937
12038,300400.41819932044
16471,167292.72302875624
16764,142229.43188523492
1282,166723.310622157
15101,261294.62854764418
9473,146022.2644673465
2324,412972.9043801487
14448,240016.47188233904
6000,62492.23113911355
2077,144965.99634300056
12960,233335.48156312978
15837,204595.38468513088
8805,237229.35373802643
9987,241764.33879880764
1580,340372.04371862503
11089,131021.61711488156
10926,217940.53268430982
12773,417629.03660227236
6490,275521.54829648574
10858,127734.25057419954
2831,138845.26309198013
16326,145632.1141879293
371,175581.75246896816
8852,213562.42048907263
6713,292024.040464692
4230,182461.47101400478
3639,218969.65766792424
3642,186975.82573118134
5149,195124.32487749448
2861,209186.2785749016
13300,117272.06087809756
2807,268219.22292011156
5919,112242.24790639173
12716,567626.6715365541
4271,247414.5414162562
16055,251573.57883295068
3747,202127.8333509587
5857,256760.53939353465
6884,343234.4171863336
16027,284102.7041333466
3512,307693.88900987187
5181,170149.4551227442
16732,266864.5808364143
1908,177230.62344843664
12082,180655.11387261964
7286,147198.42851499547
8216,152256.7453071226
6929,314594.92567282775
3950,358383.0772454298
12479,179903.58465865377
877,132970.84609954624
1366,186561.62488341532
384,139865.60849742452
5767,206607.3870568963
6910,160827.2388955501
187,199026.13105186573
10164,273373.13547749433
8603,212225.9141782643
15834,195519.41870579906
3078,128176.5697324558
3479,242248.55700383798
6671,224437.82354344416
6078,190269.2802285289
16271,150780.19219917542
16191,161900.69509725072
11544,174441.85765865623
7781,185747.18500539314
14918,327857.43763050484
6238,195180.32986608532
12989,210136.28706141326
11907,239282.27255884605
9696,152237.77443208045
14084,357195.6305394365
3895,159702.85719883855
4367,174231.77258249657
8453,69472.90735051624
7638,350575.9857864048
8373,254758.62592243025
4674,179625.67808014379
15787,144413.11604091397
5903,259775.6177889832
13679,198359.46303191592
9018,392157.2500046125
15823,247383.00584107218
13289,144936.13986881843
9896,196637.53000787203
14436,180890.65723888486
5547,205035.69535541066
4048,397733.76485330175
16579,194870.42012448053
8550,193426.83939663306
9385,307851.8593209719
5242,157885.59685181527
31,215979.40299223803
6144,290681.5023069306
3990,190266.82592576343
2523,91546.65228902698
12608,259364.39921100534
7234,187584.74913031343
15264,207622.4622981434
9623,189749.36328928816
3161,321549.56104340154
7425,102811.21153337944
13021,261496.234883811
4044,158349.62063843705
15411,227355.71211208348
979,306960.07067818154
5514,231029.51900556576
4817,169280.93562972764
2115,186588.88790705657
10571,304265.4764645527
8992,222785.20316623632
15546,179763.1419514294
11359,125105.66779295346
11972,175082.95172839766
12838,168752.18225246487
5948,130181.36114640287
422,269749.16758093046
4855,155470.30287566775
16197,113275.28903238813
8926,449378.42125064967
5703,186887.72774445673
8848,192056.36432140588
7039,302891.99168341624
3806,162533.11486109655
15154,206229.08057973097
13132,188003.93375116037
7438,196026.09234631274
4398,217820.16886514734
2440,181569.15096400832
3751,149555.35405948563
1476,176895.8445138854
2264,297556.56519470294
16444,149363.06305233238
10704,157378.10858405533
4033,142791.0574804329
4508,123958.60277167807
16290,244160.92504508232
10387,203474.28064143177
5457,152175.7285452115
4910,265924.61470178026
7451,200833.6209260405
10732,176513.0942632858
8015,151098.94651197962
6148,179946.0771225519
5892,242118.4474315991
7825,219336.59391604143
6851,224138.99285974106
6633,218329.8665739462
2139,273898.4388166393
10213,289914.92168129154
2830,234408.92009007317
13907,143372.1099645374
15897,359723.5931207108
8311,187298.18959849654
14230,203573.01243570595
3878,193375.77831001361
13732,176665.2536082313
12110,176307.0268341464
10675,406434.2340230749
12946,111012.8654808616
16754,231551.03021009543
4394,262651.488328914
16728,175211.6973062469
14378,316614.02352133003
9949,166001.85933516693
994,178292.33076127694
13258,158298.86416342945
5883,357709.9781659802
6933,363934.79427877435
13193,206486.8461674948
13286,168327.29802795287
13407,387940.62460217834
7512,128925.21346251668
7221,188344.26783316053
14428,166063.1201476467
1740,186962.8731754012
3,133988.42619253646
12952,214405.15612932062
11537,141103.08406882084
2558,136087.72740453304
14081,253724.9520697971
3517,215938.90606703056
7149,236092.76587886453
15777,113683.63975705791
8995,223676.11094227363
826,373437.8762348911
509,282100.9805359347
14875,310850.05353511893
6591,151645.92165774468
11283,107487.63911866823
9897,241102.6657712116
14902,176803.95066812437
14291,169926.67608037792
3162,237644.90764495792
4206,182821.51916039246
11580,191474.62264084985
2007,233963.98644601498
14939,346042.89194822154
13572,159542.3016136317
